username,content,likes,retweets,replies
TimBeiko,"ACDE#202 post-call recap is now up on 
@EthMagicians
 

https://ethereum-magicians.org/t/all-core-devs-execution-acde-202-december-19-2024/21974/2…",83,19,3
TimBeiko,A surprisingly short and sweet agenda for Thursday’s call . It’ll be the last one before devs go on a 2 week ACD break for the holidays !,10,1,0
TimBeiko,"Watch the ACD call here, Thurs 19 Dec - 2pm UTC: 
[ 6 / 6 ]",12,2,3
TimBeiko,"Oppose removal of NewBlock & NewBlockHashes. These removals make the protocol incompatible w blockchains that aren't PoS (who: 
@0xPolygon
, app devs bridging b/t Ethereum & non-merged networks)

 EIP-7808: Meta EIP that reserves a range of tx types for Rollup Improvement",11,1,3
TimBeiko,"EIP-4444 
 Specific ask: Should EIP-4444 bump the protocol version or not? Needs input from execution devs. More info in agenda linked above

General update: Progress is being made w some contention on when to target for dropping history
& should history be dropped in an",8,1,3
TimBeiko,"AllCoreDev process improvements. Change when we move EIPs from ""considered for inclusion"" to ""scheduled for inclusion"" (who: Protocol Support, anyone interested in the process)
[ 3 / 6 ]",10,1,3
TimBeiko,"Pectra:
 Testnet update (who: EL & CL devs)
 New EIP! EIP-7840 introduces a constant blobSchedule in the genesis file, allowing the protocol to define target & max blobs. General support from EL teams. More info in agenda. (who: EL devs)
 Update EIP-7702 to support uint256",14,2,4
TimBeiko,"This coming Thursday's All Core Devs meeting agenda:
Agenda: https://github.com/ethereum/pm/issues/1209…
EthMag: https://ethereum-magicians.org/t/all-core-devs-execution-acde-202-december-19-2024/21974…

[ 1 / 6 ]",91,19,6
TimBeiko,"while we're listing people, you should follow all of these ppl for quality crypto data content
- 
@nero_eth
 
- 
@hildobby_
 
- 
@andrewhong5297
 
- 
@Data_Always
 
- 
@sui414
 
- 
@0xKofi
 
- 
@jconorgrogan
 
- 
@MSilb7
 
-",138,19,8
TimBeiko,"Excellent overview of the misc. EF teams by 
@0xstark
   

I'll add a couple more: 
- 
@elbuenmayini
 for all things testing
- 
@parithosh_j
, 
@BarnabasBusa
, 
@ethPandaOps
  for all things devnet
- 
@adietrichs
 @CarlBeek
 for L1 <> L2 coordination 
- 
@fredriksvantes
 for protocol security",144,22,12
TimBeiko,"Ethereum is fairly safe + scalable. It is mature experimental tech. Consider relying on it for mission critical apps, even if not absolutely necessary!",499,37,17
TimBeiko,"Finally caught up with the recording (couldn’t make the live call ) and this is so exciting. Kudos to 
@soispoke
 for his first breakout, such a natural!

Also noteworthy: Many on the call are relatively recent (2-3 years) Ethereum researchers. If you’re not following them yet,",52,6,4
TimBeiko,"disclaimer: we found a bug in prysm yesterday that prevents validator client setting its own gas limit: https://github.com/prysmaticlabs/prysm/issues/14721… 

this will be fixed in the release after the one currently in the pipeline, plz keep an eye out",36,10,1
TimBeiko,"Didn't expect the first FOCIL breakout session to be this packed, but it's awesome to see so many people tuning in 

https://youtu.be/SOt-rNDlsRU

tldr: We discussed some of FOCIL's features but mostly focused on coordinating efforts on the implementation side. Core devs are",51,10,2
TimBeiko,"Note - this *isn't* a conference, so sessions aren't recorded. They're more like whiteboard sessions, where devs are deep in the weeds on implementation & taking unplanned detours
There are 21 of these files. If u need help finding more info a topic, ask here! 
[ 10 / 10 ]",7,1,0
TimBeiko,"Ethereum's upgrade process: Is the AllCoreDevs process functioning as well as it could? What can be done better? What needs to be documented better to make the pipeline less opaque? Where should ACD's main focus be?
[ 9 / 10 ]",7,1,1
TimBeiko,"Single Slot Finality: We've been talking about it forever, how do we get there? This one's got docs and slides and Q&A notes. Lots of conversation about OrbitSSF as well, which might address some concerns of critics of maxEB implementation 
[ 8 / 10 ]",11,1,1
TimBeiko,4. Ethereum is the home of DeFi developers,29,4,1
TimBeiko,"3. Ethereum developers are rapidly adopting Ethereum L2s, where they can offer users significantly lower fees.",35,5,1
TimBeiko,2. The Ethereum ecosystem dominates in total monthly developers (2x the nearest competitor),33,5,1
TimBeiko,1. Ethereum is the top ecosystem on every continent,51,4,2
TimBeiko,"0. Love to read this report every year - thanks 
@MariaShen
 and team for putting it together!

Like with past years, developer data shows us both Ethereum's dominant position and ways the Ethereum ecosystem can grow & improve",378,316,67
TimBeiko,"I love 
@ProtocolGuild
 and what they are doing for the core-devs. 
@cheekygorilla0x
 is an unsung hero",44,3,4
TimBeiko,"We're live with the Protocol Guild x Eigen Foundation X Spaces with with
@rjdrost
, @sreeramkannan, 
@TimBeiko
,
@trent_vanepps
, 
@cheekygorilla0x
, and 
@MylesOneil
.",7,3,2
TimBeiko,"Spaces happening now.
——————
Protocol guild  Eigen 
——————
Please tune in",5,1,0
TimBeiko,"Quick summary of All Core Devs #147 Pectra-related items. Official summary with more details and non-Pectra topics will be posted here in the coming days: https://ethereum-magicians.org/t/all-core-devs-consensus-acdc-147-december-12-2024/22161…

 Testnet: Mekong is stable, no updates. Currently at 36 mil gas limit
 Minor renaming of a field",74,19,4
TimBeiko,"Give 
@HyperledgerBesu
 a try. They have been bringing lots of innovations and experimentation to #ethereum. Some of the top ecosystem builders and leaders like 
@TimBeiko
, Sadjida, 
@shemnon
, 
@dimahledba
 come from the Besu talent forge.",46,7,4
TimBeiko,"This coming Thursday's All Core Devs meeting agenda:
https://github.com/ethereum/pm/issues/1211…

Relevant teams: EL, rollups, CL, anyone with a desire for CL-only forks

Pectra: the scope is mostly finalized minus a few details.
 Aiming to agree on a BLS precompile final pricing scheme. More info",116,24,1
TimBeiko,"one aspect of north star discourse is that ethereum is an ambitious project, and if we execute, simply can “do it all”

it’s easy to be reactive to short-term desiderata so we have to double down on what’s possible in the long term as a vision to align around

think bigger.",54,6,5
TimBeiko,"The Fifth estate reporting on Ethereum protocol calls:
* 
@weekinethnews
 (summary)
* 
@christine_dkim
 (writeup & pod)

Emeritus:
* 
@benjaminion_xyz
 (writeup)

Anyone else?
@EthCatHerders
 share audio recording",18,5,3
TimBeiko,"Yesterday, I asked for feedback from CT on how Ethereum core devs can improve. It's important that the community has an opportunity to discuss issues and express their feedback with core devs. Here are some of the three most popular topics:

Core devs need an increased presence",352,63,33
TimBeiko,"Quick important tips before changing your gas limit as a validator:

- RTFM: Read client docs carefully. Each implementation has unique flags for changing gas limits

- Be diligent: Check client Discords. Ask if it's safe now. Teams are working on making this safer—stay updated",122,28,5
TimBeiko,Great overview of what we'll be discussing on this week's ACDC,36,7,4
