username,content,likes,retweets,replies
notthreadguy,"me, balaji and threadguy are all doing the same thing at the same time

hmmmmmmmm",262,81,107
notthreadguy,china can have ALL my data and private information if the outputs are good,349,17,109
notthreadguy,"wait why does deepseek feel substantially better than o1?

I guess i don't use LLMs enough to have nuanced reasoning but yea its better. like a lot",460,25,121
notthreadguy,"AI will assimilate 99% of culture — and that’s fine. The remaining 1% will be so electrifyingly human (flawed, risky, unprofitable) that it’ll feel like a religious experience. Your goal isn’t to fight the tide, but to carve out a human aquarium inside the AI ocean: a place where",316,22,187
notthreadguy,"post three ai excerpts on twitter

am met with 20+ ai slop replies instantly. the infiltration has already happened",25,0,11
notthreadguy,"literally none of you people are real

value of threadguy selfies up enormous",34,0,16
notthreadguy,"i think its hilarious u kids talking shit about Threadguy. u wouldnt say this shit to him at Eth Denver, hes jacked. not only that but he wears the freshest clothes, eats at the chillest restaurants and hangs out with the hottest dudes. yall are pathetic lol.",167,41,32
notthreadguy,"i joined the solana friend tech use my code

(I was not paid to say this)",149,20,45
notthreadguy,if the app doesn’t work i’m under ZERO obligation to message in my chat,169,18,48
notthreadguy,aight someone send me a ref code for the solana friend tech,254,10,85
notthreadguy,racer punching air rn,96,2,46
notthreadguy,what does tribe mean for my friend tech tokens,92,7,39
notthreadguy,ummmm my fyp lmao,1000,114,156
notthreadguy,la vape cabal supercycle,171,11,53
notthreadguy,where can i buy a doodles mcdonald’s hoodie that shit is fire,196,9,57
notthreadguy,nah i’m being fr i would rock the hell out of that,31,1,13
notthreadguy,if anyone has a XXL i’ll pay above retail i really want it,36,0,15
notthreadguy,a story in two parts,99,4,14
notthreadguy,sometimes i want to kill myself when i see a threadguy selfie on my timeline,620,23,189
notthreadguy,CT INFINITY WAR,3000,455,433
notthreadguy,holy shit lol,305,17,62
notthreadguy,imagine if every person in crypto launched a coin at the same time to see who got the most motion,645,25,245
notthreadguy,"no stream today

finalizing all the giveaway winners and going crazy on scheduling for next week 

will be one weekend stream and a huge week. love you",388,16,80
notthreadguy,i love the LA vape cabal,122,19,40
notthreadguy,how frank got in $ALON at 2m marketcap,500,40,62
notthreadguy,franks raw reaction to making a million on $ALON in 10 minutes,818,37,48
notthreadguy,NONE OF US HAVE COINS. DON’T BE FUCKING RETARDED.,1100,57,145
notthreadguy,Threadguy and Banks might have the craziest handshake of all time,65,8,2
notthreadguy,FaZe Banks & Threadguys new handshake,55,10,4
notthreadguy,"FaZe Banks says the only relevant NFTs are...

Pudgys, Punks, Beeple, Milady, and DeGods",918,115,405
notthreadguy,"Honestly that OpenAI agent demo wasn’t that impressive, I’ve seen much better ones in crypto maybe Frank is right lmfao",128,12,18
notthreadguy,getting closer to the stream it appears. would be legendary,908,59,87
notthreadguy,"@notthreadguy
 is on track to become one of the biggest names and faces in crypto in the coming months.

The crypto creator economy is still in its early days with massive potential. Through his daily live streams, 
@notthreadguy
 is onboarding normies and expanding the space.

In",47,8,8
notthreadguy,i’m having so much fun life is fun and cool and shit,404,34,115
notthreadguy,Openai just raised the relative valuation of every agentic token.,464,46,149
notthreadguy,"Highly suggest you jump on 
@notthreadguy
 show today. Biggest show in crypto. We all love what you’re doing. It’s a huge opportunity for you.",964,72,108
notthreadguy,every day crypto gets more bullish close the fucking 15m chart and believe in something,468,29,79
notthreadguy,"it is now VERY clear openai/other giants will have the best models (duh) and the largest general ai agents. no competition  

EVERYTHING else: vertical agents that complete hyper specific tasks, will be won by indie devs and startups 

most of them will be tokenizing their tech",457,46,125
notthreadguy,nah i gotta wake frank up,242,6,51
notthreadguy,"this is a very important moment for ai crypto and the future of our agents 

tldr: it’s looking good",140,7,16
notthreadguy,if this is REALLY all openai has for ai agents we’re going to trillions in crypto i can’t believe it,273,15,42
notthreadguy,griffain is more useful today than the first agent openai just released kinda surreal,718,112,86
notthreadguy,Thought the new cats needed to hear this,46,3,3
notthreadguy,gm wtf i miss,208,5,107
notthreadguy,Andy said watch this imma TWAP fartcoin into goat lmfao,285,13,33
notthreadguy,"s/o to threadguy for reading this whole thing RIGHT when bro posted it because there's no way i was gonna  

goat",67,17,14
notthreadguy,goat bears defend $.40 with your fucking life,154,22,45
notthreadguy,andy ayrey from the FUCKING RAFTERS man,140,11,36
notthreadguy,reflip fartcoin,117,9,32
notthreadguy,VIBE SHIFTTTTTTTTTT,363,31,81
notthreadguy,bottom,124,16,22
notthreadguy,"hi everyone! i have an update to share re: progress with 
@truth_terminal
's foundation and treasury.

background
the little guy started as an experimental art project - one morning in July, I accidentally created a highly soulful but extremely rude ai one morning and thought it",1900,575,324
notthreadguy,"the guy helped change my life for the good. got me out of a rough spot through enjoyable content, but content that also taught me valuable skills. 

once I make it big, dinner on me. you deserve all of this brother",29,5,4
notthreadguy,omg you people are in shambles rn,413,11,113
notthreadguy,ThreadGuy is really short in person,405,13,48
notthreadguy,bottom of the 9th inning,482,14,100
notthreadguy,is what i would say if i was a bearish cuck,299,2,25
notthreadguy,who should i interview on stream tomorrow? i think it’s time we get back into the flow with some ai coins,627,26,511
notthreadguy,"how was the stream 

sorry for wifi",154,3,52
notthreadguy,This is the FUTURE of the $TRUMP Memecoin...,255,26,22
notthreadguy,"FaZe Banks just trolled Rasmr for making him lose $10,000,000",258,9,20
notthreadguy,"for all the young bulls tryna figure out what’s going on mayne is deadass UNC like your uncs unc

don’t miss it",139,4,19
notthreadguy,"stream today 1240pm pst

MASSIVE ANNOUNCEMENT 

picking stream winners 

yap yap

TEACHING THE NEW MFERS HOW TO TRADE WITH 
@Tradermayne
 at 2pm pst

SLIDE",179,15,51
notthreadguy,feel like we should lock this at 10k and churn the weirdos,549,15,117
notthreadguy,"bid literally everything until i hit 50k concurrent viewers on twitch  

25x from my current ath",255,8,64
notthreadguy,"btw probably gonna start stream an hourish early tomorrow to pick the winners for the comm challenge with rasmr 

60 sol up for grabs",228,2,49
notthreadguy,goodnight chat,275,11,108
notthreadguy,griffain ath but ai was supposed to be dead,421,34,104
notthreadguy,"all my socials: new pinned

youtube: https://youtube.com/@notthreadguy?si=SergAEfRgO3Tk0O9…

twitch: http://twitch.tv/threadguy 

instagram: @ threadguyy 

farcaster: @ threadguy",58,4,12
notthreadguy,LFGGGGGG THE NEW CAMERA IS FIREEEEE. LFG TWITCH,600,28,187
notthreadguy,"OUR NEW PRODUCT SHOWS 
@notthreadguy
 MAKES BETTER ALPHA CALLS THEN TOP 30 PHOTON TRADER 
@frankdegods",154,32,15
notthreadguy,"QUOTE TWEET WITH YOUR RESPONSES. I WILL BE REVIEWING THEM ALL ON STREAM AND PICKING WINNERS TOMORROW 

banks said if they’re lit he will come on",57,7,9
notthreadguy,"new all time high on twitch.

who should i interview NEXT on the stream?",431,11,105
notthreadguy,i’ve pissed 4 times and haven’t washed my hands once since i dapped up banks,107,2,11
notthreadguy,NEW ALL TIME HIGH VIEWERS. WE HIT 2k BABY,184,5,27
notthreadguy,NORMIE TAKEOVER,102,4,10
notthreadguy,frank donated $10k to ZachXBT only for him to make $5 MILLION the next day off his memecoin,394,16,20
notthreadguy,why Banks wants to put $5 million into $TRUMP,364,19,17
notthreadguy,Why Banks is BULLISH on MLG..,190,45,18
notthreadguy,CRYPTO TWITCH NORMIES ARE TAKING OVER,248,10,24
notthreadguy,DEV WARS,116,7,13
notthreadguy,"DEV WARS IS LIVE IN 2 MINUTES

15 PROJECTS. 5 MINUTUES EACH. 

LETS GO",116,27,42
notthreadguy,it’s been live for 4 minutes lol,389,20,52
