username,content,likes,retweets,replies
frankdegods,"trump & bitcoin barbell might be the safest, easiest 10x over the next 4 years

ai coins & hyperliquid the riskier barbell for a potential 10x-100x in 1 year",528,46,149
frankdegods,"WE might actually all make it

Not everyone that’s about to join 

but WE just might",1700,132,160
frankdegods,This is what mass adoption looks like,511,28,70
frankdegods,"I will return to AI coins with the loot, don’t worry",1300,77,262
frankdegods,la fucking vape cabal,323,29,73
frankdegods,"in the entire history of all of crypto, the only day crazier than yesterday, was today

and tomorrow will be crazier

adapt",567,66,35
frankdegods,TRUMP TO $420,2700,249,334
frankdegods,How high did GME go?,393,42,83
frankdegods,The US markets are closed tomorrow but TRUMP is going to be tradable on Robinhood?,1900,137,137
frankdegods,"The only Americans in TRUMP right now are people that know how to use Jupiter or Kraken users.

Most of America is still sidelined.",2500,157,267
frankdegods,"frankdegods was right

(just putting this here so i can come back to it when the dust settles)",127,17,15
frankdegods,I fucking told you,1400,56,189
frankdegods,I might be buying the news this time,1000,48,115
frankdegods,"well, i can't get a single fucking transaction through",2400,136,292
frankdegods,sahil?,363,15,76
frankdegods,"we gotta stop sending them 50%

1% more than enough",327,13,61
frankdegods,"we're full circle back to low float, high fdv coins haha",260,12,53
frankdegods,uhhhhhhhhhh,257,19,94
frankdegods,"fuck it, crime mode?",826,42,166
frankdegods,Trump called me personally,1100,49,322
frankdegods,30 SOL like 10k now,881,35,130
frankdegods,"ok, but serious question why would it ever go down?",2600,164,324
frankdegods,like bro can literally print money to buy it,630,17,47
frankdegods,biblical runs,327,24,43
frankdegods,it's gonna hit $300 tonight isn't it,5200,271,450
frankdegods,manlets gonna rule the world,267,21,81
frankdegods,"If they ever invent a time machine, every single person would teleport back to January 17th, 2025",1300,114,164
frankdegods,uh oh!,281,22,50
frankdegods,nah i’m actually calling it play by play for you,74,1,15
frankdegods,All of Bugatti’s customers are going to be crypto bros this year lol,1100,55,166
frankdegods,"Name me 1 other president that’s given out like billions of dollars to the boys like this 

Greatest of all time & he hasn’t even started yet",1000,106,110
frankdegods,"i don’t mind if it goes higher, i’ll just buy back in!",415,28,73
frankdegods,"The liquidity is so good on this coin, I’m clipping in and out for fun and there’s like no slippage on size",960,24,84
frankdegods,kinda shocked to see people on the timeline trying to do mental gymnastics to rationalize this event as bearish,163,19,30
frankdegods,uhhhhhh,1100,128,264
frankdegods,"suddenly, i feel like the entire bull we’ve been through did not happen, and that the actual bull-run starts today",246,33,24
frankdegods,"bitcoin whitepaper
trump coin",458,25,121
frankdegods,If everyone here gets rich let's all just be friends,1100,74,212
frankdegods,YO THE ROARING 20'S WERE A WHOLE DECADE,306,24,39
frankdegods,"michael saylor should buy some trump, it's only fair",264,17,45
frankdegods,SUCK MY FUCKING DICK,357,32,47
frankdegods,back half of the 20's setting up to be one for the books,218,20,50
frankdegods,"Ok, now imagine something like this happens every few days randomly.

I swear that's what it felt like in 2021.",2300,123,228
frankdegods,This is bull market Twitter,540,60,126
frankdegods,First time it's felt like it in 4 years to be honest,111,5,11
frankdegods,We replacing Benjamin,179,18,59
frankdegods,Put him on the $100 bill,595,49,86
frankdegods,"That'll be the local top, maybe? You never know with this guy.",73,3,13
frankdegods,trump dodges binance perps,293,52,33
frankdegods,"only a few ai coins showing strength tonight

blood bath otherwise",380,11,141
frankdegods,"people got rich after bome too, stop stressin broski",559,25,71
frankdegods,Do you promise to ape your TRUMP riches back into the Solana trenches?,1200,67,215
frankdegods,"elon = doge
trump = trump

fuck it flip doge",996,85,103
frankdegods,"alright buddy you can stable up, im gonna stick around",669,35,62
frankdegods,doubled pepe’s market cap in a few hrs,412,27,60
frankdegods,holy shit we can make a cabal now and crime is legal,421,22,65
frankdegods,"rasmr's memecoiners chat ate tonight

uh oh!",326,18,31
frankdegods,"the groups of people that just made genny wealth on trump:

-chronically online chads
-top blast chads
-trigger-happy trenchers

this capital will 100% go right back into the trenches

good guys winning today imo",2400,140,119
frankdegods,"also people that hold a lot of spot sol are the real winners, long term",145,7,19
frankdegods,"honestly don't know if CT will be able to handle rich rasmr

i barely can handle 6-fig hell rasmr",380,10,48
frankdegods,threadguy supercycle (real),212,35,56
frankdegods,it's more but people don't all have their wallets added,65,1,11
frankdegods,and i will take great pleasure in knowing that ZERO of my OPPS will be outprinting the good guys,186,3,18
